CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,ID,Mun.Celulas,Media_PM25,Desvio_Padrao_PM25,Min_PM25,Max_PM25,Ano,Mes
4310579,Itapuca,43,RS,4819,172,13.867847165396,0.474767812446905,12.63649559021,14.7530059814453,2023,8
4310603,Itaqui,43,RS,4820,3161,10.8825104730637,0.529445243601267,9.33081722259521,13.5341911315918,2023,8
4310652,Itati,43,RS,4821,189,20.7849659087166,1.33285388570062,18.3080234527588,23.9859237670898,2023,8
4310702,Itatiba do Sul,43,RS,4822,196,12.3655255424733,0.543407820375713,11.1026134490967,14.0682907104492,2023,8
4310751,Ivorá,43,RS,4823,114,13.7654601983857,0.397144934678005,12.6773176193237,14.6949882507324,2023,8
4310801,Ivoti,43,RS,4824,58,14.7657590898974,1.00294193463016,12.1428279876709,17.217622756958,2023,8
4310850,Jaboticaba,43,RS,4825,118,13.0984845888817,0.331410244888649,12.1508798599243,13.7003831863403,2023,8
4310876,Jacuizinho,43,RS,4826,316,14.553468607649,0.425129782231855,13.6971426010132,16.4130172729492,2023,8
4310900,Jacutinga,43,RS,4827,159,12.7699796448714,0.464185428315725,11.8374109268188,14.4789609909058,2023,8
4311007,Jaguarão,43,RS,4828,1962,13.9454957760802,1.65239669880904,12.1544704437256,22.3563613891602,2023,8
4311106,Jaguari,43,RS,4829,631,11.9409353887978,0.380329260868303,10.7374258041382,12.8195190429688,2023,8
4311122,Jaquirana,43,RS,4830,833,19.6946304339607,1.69388117691606,16.5541229248047,23.4957370758057,2023,8
4311130,Jari,43,RS,4831,793,12.3677882005708,0.328988107817431,11.4099187850952,13.6455087661743,2023,8
4311155,Jóia,43,RS,4832,1143,12.8734294035303,0.393848320857546,11.6128559112549,14.1155824661255,2023,8
4311205,Júlio de Castilhos,43,RS,4833,1794,13.2322006023581,0.575167603724809,10.8219175338745,15.7634735107422,2023,8
4311239,Lagoa Bonita do Sul,43,RS,4834,104,14.6276183953652,0.280334588422997,13.9075994491577,15.2672433853149,2023,8
4311254,Lagoão,43,RS,4835,363,14.0443388305748,0.409557176531788,12.8795433044434,15.162317276001,2023,8
4311270,Lagoa dos Três Cantos,43,RS,4836,130,13.5629622532771,0.603750254179023,12.4652166366577,15.2893505096436,2023,8
4311304,Lagoa Vermelha,43,RS,4837,1155,13.1796977864715,0.709119644405409,10.8253726959229,16.5290260314941,2023,8
4311403,Lajeado,43,RS,4838,86,13.4938722654831,1.05981043952337,10.9082717895508,15.2639122009277,2023,8
4311429,Lajeado do Bugre,43,RS,4839,62,13.2259841580545,0.358784575516907,12.4600925445557,14.165976524353,2023,8
4311502,Lavras do Sul,43,RS,4840,2441,11.4735600945404,0.502098511892474,10.4419231414795,13.2313404083252,2023,8
4311601,Liberato Salzano,43,RS,4841,225,13.2725520663791,0.378945482212024,12.3289461135864,14.2976036071777,2023,8
4311627,Lindolfo Collor,43,RS,4842,31,14.1722535164125,1.54154213862331,11.5286054611206,16.5606079101562,2023,8
4311643,Linha Nova,43,RS,4843,61,16.9753460805924,0.269083060595725,16.314884185791,17.5643501281738,2023,8
4311700,Machadinho,43,RS,4844,302,13.1486113087231,0.725825295163731,12.0893907546997,15.8969764709473,2023,8
4311718,Maçambará,43,RS,4845,1558,10.9934343710178,0.462962289101298,9.38071632385254,12.5148429870605,2023,8
4311734,Mampituba,43,RS,4846,145,22.7975392703352,1.3882294574312,20.1512260437012,25.9311237335205,2023,8
4311759,Manoel Viana,43,RS,4847,1293,10.642225408591,0.386576945993561,9.15839672088623,11.870943069458,2023,8
4311775,Maquiné,43,RS,4848,569,18.9955868092488,1.27610178749474,15.8416376113892,22.9210319519043,2023,8
4311791,Maratá,43,RS,4849,75,15.3080186208089,0.503415699331578,13.9188137054443,16.2774391174316,2023,8
4311809,Marau,43,RS,4850,601,13.0935918027272,0.74068315501447,11.180233001709,15.0076875686646,2023,8
4311908,Marcelino Ramos,43,RS,4851,205,13.3930892432608,0.866047213329137,11.9044332504272,16.1081218719482,2023,8
4311981,Mariana Pimentel,43,RS,4852,312,13.1528048851551,0.350138313570007,12.2938051223755,14.3037624359131,2023,8
4312005,Mariano Moro,43,RS,4853,90,13.5176745944553,0.817130498335719,12.2255783081055,15.0904006958008,2023,8
4312054,Marques de Souza,43,RS,4854,115,14.6522745298303,0.452945665157172,13.5135087966919,15.7099494934082,2023,8
4312104,Mata,43,RS,4855,293,12.2865497960165,0.402315257117952,11.225136756897,13.3765869140625,2023,8
4312138,Mato Castelhano,43,RS,4856,215,13.30893666467,0.358237143602501,12.4922046661377,14.4330797195435,2023,8
4312153,Mato Leitão,43,RS,4857,46,14.8955080612846,0.272216437488708,14.3170413970947,15.3176383972168,2023,8
4312179,Mato Queimado,43,RS,4858,103,12.4895209155036,0.480975402318811,11.6552429199219,13.5763473510742,2023,8
4312203,Maximiliano de Almeida,43,RS,4859,194,12.682181564803,0.694490951599838,11.6908168792725,14.9593286514282,2023,8
4312252,Minas do Leão,43,RS,4860,389,13.6866867781298,0.862720548646826,11.8686141967773,16.0134124755859,2023,8
4312302,Miraguaí,43,RS,4861,122,12.9396462440491,0.302165699396914,12.0793027877808,13.7429161071777,2023,8
4312351,Montauri,43,RS,4862,75,14.0579252370199,0.414263940310192,13.1372880935669,14.9704494476318,2023,8
4312377,Monte Alegre dos Campos,43,RS,4863,507,14.894809021282,0.561436611880955,13.4174041748047,17.0589561462402,2023,8
4312385,Monte Belo do Sul,43,RS,4864,71,15.2836607946476,0.715081436876276,13.533371925354,16.9214496612549,2023,8
4312401,Montenegro,43,RS,4865,398,15.8780818416845,1.1983823155264,12.6695976257324,18.6490077972412,2023,8
4312427,Mormaço,43,RS,4866,135,14.377473781727,0.293314422455531,13.7585048675537,15.236759185791,2023,8
4312443,Morrinhos do Sul,43,RS,4867,154,21.001933345547,0.489606575863468,19.9764957427979,22.2838516235352,2023,8
4312450,Morro Redondo,43,RS,4868,232,13.8576898122656,0.362773839967421,13.1285018920898,14.8146171569824,2023,8
4312476,Morro Reuter,43,RS,4869,83,17.6809577597193,0.926847929872761,15.6431703567505,19.470157623291,2023,8
4312500,Mostardas,43,RS,4870,1866,16.7543167684622,2.53820645528504,8.74050331115723,28.2317848205566,2023,8
4312609,Muçum,43,RS,4871,100,14.9587876033783,0.534484904305846,13.5019435882568,16.1619415283203,2023,8
4312617,Muitos Capões,43,RS,4872,1105,14.2037935015303,0.609917446025308,12.8813152313232,15.7172441482544,2023,8
4312625,Muliterno,43,RS,4873,102,13.5545122483197,0.345713460852796,12.8128852844238,14.3685398101807,2023,8
4312658,Não-Me-Toque,43,RS,4874,338,13.4511562889144,0.728188100871589,12.0609722137451,15.6764421463013,2023,8
4312674,Nicolau Vergueiro,43,RS,4875,140,13.8597604955946,0.523545401723483,12.5074710845947,15.0996732711792,2023,8
4312708,Nonoai,43,RS,4876,435,12.9908193719798,0.399046310607021,11.9931793212891,14.2107000350952,2023,8
4312757,Nova Alvorada,43,RS,4877,134,13.6748261594061,0.448651234198642,12.5731344223022,14.8008995056152,2023,8
4312807,Nova Araçá,43,RS,4878,71,12.5528573989868,1.3490594224106,10.6686010360718,14.9162521362305,2023,8
4312906,Nova Bassano,43,RS,4879,199,13.4058892762841,0.872785363232502,11.104832649231,15.1151962280273,2023,8
4312955,Nova Boa Vista,43,RS,4880,83,12.9004253364471,0.279722085950795,12.4691352844238,13.6673641204834,2023,8
4313003,Nova Bréscia,43,RS,4881,96,14.4559195538362,0.416803266399447,13.5150966644287,15.5320768356323,2023,8
4313011,Nova Candelária,43,RS,4882,87,13.0342221753351,0.335384831786412,12.2518701553345,13.5976123809814,2023,8
4313037,Nova Esperança do Sul,43,RS,4883,174,11.6486047547439,0.354199268969995,10.7110271453857,12.5303039550781,2023,8
4313060,Nova Hartz,43,RS,4884,58,15.6621230717363,1.33606277194438,13.4753818511963,18.9519901275635,2023,8
4313086,Nova Pádua,43,RS,4885,89,14.2998454811868,0.512392505172685,13.2619142532349,15.2693367004395,2023,8
4313102,Nova Palma,43,RS,4886,295,13.9143946922432,0.546983512975552,12.6269693374634,15.9903221130371,2023,8
4313201,Nova Petrópolis,43,RS,4887,269,15.915998785026,1.35543763061679,12.9284324645996,18.3809947967529,2023,8
4313300,Nova Prata,43,RS,4888,238,13.8496157421785,0.649129306321525,12.3722066879272,15.0623483657837,2023,8
4313334,Nova Ramada,43,RS,4889,233,12.2507160866209,0.328365567254049,11.2138166427612,12.968186378479,2023,8
4313359,Nova Roma do Sul,43,RS,4890,144,14.1996585196919,0.39231142473411,13.4878702163696,15.1819086074829,2023,8
4313375,Nova Santa Rita,43,RS,4891,200,16.5336315202713,2.77224673148324,11.1996269226074,21.9312648773193,2023,8
4313391,Novo Cabrais,43,RS,4892,178,15.006643086337,0.67665625376773,13.4336013793945,16.4144077301025,2023,8
4313409,Novo Hamburgo,43,RS,4893,212,15.7782006713579,1.90835303427478,11.2625150680542,20.0034217834473,2023,8
4313425,Novo Machado,43,RS,4894,202,13.6028671500706,0.480534034132518,12.303261756897,15.1063070297241,2023,8
4313441,Novo Tiradentes,43,RS,4895,69,13.3537536151167,0.202430175090378,12.7545490264893,13.7493114471436,2023,8
4313466,Novo Xingu,43,RS,4896,71,13.6046275823889,0.259954087558134,12.7565975189209,14.076150894165,2023,8
4313490,Novo Barreiro,43,RS,4897,117,13.2035078146519,0.337840650303769,12.2087202072144,13.8916940689087,2023,8
4313508,Osório,43,RS,4898,619,17.6525842484827,1.47672324888147,13.6550273895264,21.0797176361084,2023,8
4313607,Paim Filho,43,RS,4899,166,12.2086050998734,0.274068182527254,11.6877279281616,12.979416847229,2023,8
4313656,Palmares do Sul,43,RS,4900,889,16.3850172544893,1.83368766288601,9.47426509857178,25.5696258544922,2023,8
4313706,Palmeira das Missões,43,RS,4901,1308,12.5955980203203,0.416230327150996,11.4047594070435,13.97287940979,2023,8
4313805,Palmitinho,43,RS,4902,133,12.9927165024263,0.455649827298119,11.9121932983398,14.1799259185791,2023,8
4313904,Panambi,43,RS,4903,451,13.6183601155249,0.662518924091126,11.9550218582153,15.2380924224854,2023,8
4313953,Pantano Grande,43,RS,4904,789,13.3695234907897,0.441956440689683,12.011607170105,14.6414575576782,2023,8
4314001,Paraí,43,RS,4905,115,12.3711895486583,0.672361744547524,10.7984924316406,14.6400690078735,2023,8
4314027,Paraíso do Sul,43,RS,4906,312,15.7549730936686,0.682409672309548,14.0746974945068,17.2284545898438,2023,8
4314035,Pareci Novo,43,RS,4907,56,15.3184206656047,1.22743974366535,13.7573251724243,17.5069313049316,2023,8
4314050,Parobé,43,RS,4908,102,16.4417545281205,2.2167038637288,12.9935464859009,21.6423091888428,2023,8
4314068,Passa Sete,43,RS,4909,286,14.6355585951905,0.343693677456177,13.7777366638184,15.5342597961426,2023,8
4314076,Passo do Sobrado,43,RS,4910,245,14.6059710288534,0.723390446016286,13.2241859436035,16.8570671081543,2023,8
4314100,Passo Fundo,43,RS,4911,719,14.0403007340199,1.96577127435184,11.871054649353,29.2510662078857,2023,8
4314134,Paulo Bento,43,RS,4912,143,12.5668030118609,0.432168673211268,11.7472944259644,13.9707250595093,2023,8
4314159,Paverama,43,RS,4913,162,14.8735311590595,1.07826625783693,10.8496332168579,16.5516395568848,2023,8
4314175,Pedras Altas,43,RS,4914,1306,12.8257503392685,0.480550229316306,9.93617057800293,15.873851776123,2023,8
4314209,Pedro Osório,43,RS,4915,572,13.6389628740457,0.400033815648625,12.5464086532593,15.3352327346802,2023,8
4314308,Pejuçara,43,RS,4916,387,14.042444956087,0.317834211295217,13.2083883285522,15.153733253479,2023,8
4314407,Pelotas,43,RS,4917,1535,14.0718772310387,1.42268510436691,7.19067716598511,19.0405769348145,2023,8
4314423,Picada Café,43,RS,4918,79,17.1394726354865,0.482046004437601,15.7184343338013,18.066068649292,2023,8
4314456,Pinhal,43,RS,4919,64,13.0704090744257,0.241284946695634,12.703670501709,13.8579816818237,2023,8
4314464,Pinhal da Serra,43,RS,4920,404,13.8739764241889,0.787780440206498,12.5468673706055,16.6982688903809,2023,8
4314472,Pinhal Grande,43,RS,4921,444,14.0458433391812,0.578479901710079,12.8405742645264,15.8916425704956,2023,8
4314498,Pinheirinho do Vale,43,RS,4922,98,13.8567241454611,0.457237959204278,12.866925239563,14.9935522079468,2023,8
4314506,Pinheiro Machado,43,RS,4923,2136,12.8838147349125,0.599484188960507,9.96661472320557,16.9418182373047,2023,8
4314548,Pinto Bandeira,43,RS,4924,100,14.3217889690399,0.812030480902617,12.1455249786377,15.6904535293579,2023,8
4314555,Pirapó,43,RS,4925,274,12.8577343077555,0.427777775813238,11.9318857192993,14.0692691802979,2023,8
4314605,Piratini,43,RS,4926,3354,13.1521085299547,0.300766520222371,12.2602758407593,14.4186382293701,2023,8
4314704,Planalto,43,RS,4927,202,12.8580897727815,0.439538687013612,11.8004713058472,14.0112752914429,2023,8
4314753,Poço das Antas,43,RS,4928,59,14.1561874454304,0.730185230382534,12.7954874038696,15.7498025894165,2023,8
4314779,Pontão,43,RS,4929,466,12.7858283550443,0.30537353762441,11.9837007522583,13.8559999465942,2023,8
4314787,Ponte Preta,43,RS,4930,89,12.3026571488113,0.352583265037163,11.5546894073486,13.0898151397705,2023,8
4314803,Portão,43,RS,4931,146,14.8296269847922,1.5301608952558,11.6735801696777,17.7881488800049,2023,8
4314902,Porto Alegre,43,RS,4932,458,14.4230188969441,3.25026207987421,8.65620708465576,26.7452716827393,2023,8
4315008,Porto Lucena,43,RS,4933,226,13.3543703703754,0.324439965878233,12.3801040649414,14.1362781524658,2023,8
4315057,Porto Mauá,43,RS,4934,96,13.5947580039501,0.428237006311753,12.8676242828369,14.9779891967773,2023,8
4315073,Porto Vera Cruz,43,RS,4935,105,13.6323648452759,0.318497377543852,12.8368616104126,14.390100479126,2023,8
4315107,Porto Xavier,43,RS,4936,255,13.214402404486,0.443185611712944,12.2953023910522,14.8614044189453,2023,8
4315131,Pouso Novo,43,RS,4937,98,13.5978782712197,0.67275037474247,12.5495481491089,15.1128940582275,2023,8
4315149,Presidente Lucena,43,RS,4938,45,16.7351435555352,0.662770126253783,15.510705947876,17.879753112793,2023,8
4315156,Progresso,43,RS,4939,240,14.4459666132927,0.436976440894847,13.5250597000122,15.617091178894,2023,8
4315172,Protásio Alves,43,RS,4940,158,14.1899744890913,0.396881203342287,13.2120800018311,15.1504154205322,2023,8
4315206,Putinga,43,RS,4941,200,13.9376986551285,0.431854939833891,12.7389936447144,15.2639331817627,2023,8
4315305,Quaraí,43,RS,4942,2941,10.7828784000302,0.365521880273638,10.2385206222534,13.8425312042236,2023,8
4315313,Quatro Irmãos,43,RS,4943,246,12.7227505358254,0.481588024772539,11.7121000289917,14.4179782867432,2023,8
4315321,Quevedos,43,RS,4944,509,12.8688619085286,0.361979689582651,11.7477836608887,13.889853477478,2023,8
4315354,Quinze de Novembro,43,RS,4945,207,14.7945955617416,0.551169345121829,13.817268371582,16.3108329772949,2023,8
4315404,Redentora,43,RS,4946,283,13.013932585295,0.278380053382079,12.3547258377075,13.9051380157471,2023,8
4315453,Relvado,43,RS,4947,100,14.1390810775757,0.755619288310191,12.5278463363647,15.56702709198,2023,8
4315503,Restinga Sêca,43,RS,4948,904,14.9453665102478,0.640649040625994,12.0801544189453,16.5714340209961,2023,8
4315552,Rio dos Índios,43,RS,4949,219,13.2898728705977,0.645161704513997,11.9523525238037,15.0761632919312,2023,8
4315602,Rio Grande,43,RS,4950,2567,13.984286777324,2.59590394865844,6.92190837860107,24.14111328125,2023,8
4315701,Rio Pardo,43,RS,4951,1920,13.538796616594,0.592616239357063,11.2563762664795,16.5628662109375,2023,8
4315750,Riozinho,43,RS,4952,220,17.672633192756,0.628493170167962,15.9329423904419,18.9052314758301,2023,8
4315800,Roca Sales,43,RS,4953,194,13.5457941281427,1.02056868660589,11.4085283279419,15.6297645568848,2023,8
4315909,Rodeio Bonito,43,RS,4954,76,13.494642496109,0.264131754562229,12.8217086791992,14.0715065002441,2023,8
4315958,Rolador,43,RS,4955,270,12.4271950509813,0.432164751862627,11.3070764541626,13.8068056106567,2023,8
4316006,Rolante,43,RS,4956,274,17.675394963174,0.664390441376265,15.5839939117432,19.2293891906738,2023,8
4316105,Ronda Alta,43,RS,4957,387,13.2908756221604,0.60130486498962,12.2767925262451,15.3686714172363,2023,8
4316204,Rondinha,43,RS,4958,231,12.8068786678892,0.463371696675412,11.8101387023926,13.9734268188477,2023,8
4316303,Roque Gonzales,43,RS,4959,317,12.8377601160236,0.478134663544602,11.9207849502563,14.0996379852295,2023,8
4316402,Rosário do Sul,43,RS,4960,4074,10.783044518474,0.422996700257274,10.1214389801025,12.1301717758179,2023,8
4316428,Sagrada Família,43,RS,4961,72,13.5322036213345,0.26802820740872,13.0044507980347,14.1675205230713,2023,8
4316436,Saldanha Marinho,43,RS,4962,207,13.3923530670756,0.224465625261238,12.8626871109009,13.9983320236206,2023,8
4316451,Salto do Jacuí,43,RS,4963,469,14.2258262776617,0.58948403537017,11.8855018615723,15.8743000030518,2023,8
4316477,Salvador das Missões,43,RS,4964,88,12.782678604126,0.502827273152225,11.8908309936523,14.3558206558228,2023,8
4316501,Salvador do Sul,43,RS,4965,92,12.8167732383894,1.09264829245406,10.4643268585205,15.5184555053711,2023,8
4316600,Sananduva,43,RS,4966,460,12.751005197608,0.352612616982521,11.7748756408691,13.7115592956543,2023,8
4316709,Santa Bárbara do Sul,43,RS,4967,898,13.3491537013404,0.466171656168562,11.9347171783447,14.7123250961304,2023,8
4316733,Santa Cecília do Sul,43,RS,4968,182,13.3089750939673,0.233036697988998,12.4836444854736,14.0700950622559,2023,8
4316758,Santa Clara do Sul,43,RS,4969,85,14.6760200163897,0.382552524235751,13.4306993484497,15.5034952163696,2023,8
4316808,Santa Cruz do Sul,43,RS,4970,687,14.416969191039,0.958517281901115,11.685245513916,19.2525081634521,2023,8
4316907,Santa Maria,43,RS,4971,1661,13.5447115028285,1.0803453845498,10.7612838745117,19.2567443847656,2023,8
4316956,Santa Maria do Herval,43,RS,4972,130,17.1739047563993,0.337776579972473,16.1200351715088,18.2438888549805,2023,8
4316972,Santa Margarida do Sul,43,RS,4973,899,11.2881749516997,0.44978437114568,10.1524810791016,12.6517200469971,2023,8
4317004,Santana da Boa Vista,43,RS,4974,1339,12.5402319974379,0.346906057242635,11.5742855072021,13.7215585708618,2023,8
4317103,Sant'ana do Livramento,43,RS,4975,6541,10.8264322550613,0.44172762477391,10.0085868835449,15.8674879074097,2023,8
4317202,Santa Rosa,43,RS,4976,449,12.9521321188368,0.53172179905452,11.5908012390137,14.5448484420776,2023,8
